image,split,source,time_sec,detections
10_30_11_30_t03330.jpg,train,teacher_model_pseudo_label,03330,0
10_30_11_30_t03340.jpg,train,teacher_model_pseudo_label,03340,0
10_30_11_30_t03350.jpg,val,teacher_model_pseudo_label,03350,0
10_30_11_30_t03360.jpg,train,teacher_model_pseudo_label,03360,0
10_30_11_30_t03370.jpg,train,teacher_model_pseudo_label,03370,0
10_30_11_30_t03380.jpg,train,teacher_model_pseudo_label,03380,0
10_30_11_30_t03390.jpg,train,teacher_model_pseudo_label,03390,0
10_30_11_30_t03400.jpg,val,teacher_model_pseudo_label,03400,0
10_30_11_30_t03410.jpg,train,teacher_model_pseudo_label,03410,0
10_30_11_30_t03420.jpg,train,teacher_model_pseudo_label,03420,1
10_30_11_30_t03430.jpg,train,teacher_model_pseudo_label,03430,0
10_30_11_30_t03440.jpg,train,teacher_model_pseudo_label,03440,0
10_30_11_30_t03450.jpg,val,teacher_model_pseudo_label,03450,0
10_30_11_30_t03460.jpg,train,teacher_model_pseudo_label,03460,0
10_30_11_30_t03470.jpg,train,teacher_model_pseudo_label,03470,0
10_30_11_30_t03480.jpg,train,teacher_model_pseudo_label,03480,0
10_30_11_30_t03490.jpg,train,teacher_model_pseudo_label,03490,0
10_30_11_30_t03500.jpg,val,teacher_model_pseudo_label,03500,0
10_30_11_30_t03510.jpg,train,teacher_model_pseudo_label,03510,0
10_30_11_30_t03520.jpg,train,teacher_model_pseudo_label,03520,0
10_30_11_30_t03530.jpg,train,teacher_model_pseudo_label,03530,0
10_30_11_30_t03540.jpg,train,teacher_model_pseudo_label,03540,0
10_30_11_30_t03550.jpg,val,teacher_model_pseudo_label,03550,0
10_30_11_30_t03560.jpg,train,teacher_model_pseudo_label,03560,0
10_30_11_30_t03570.jpg,train,teacher_model_pseudo_label,03570,0
10_30_11_30_t03580.jpg,train,teacher_model_pseudo_label,03580,0
10_30_11_30_t03590.jpg,train,teacher_model_pseudo_label,03590,0
10_30_11_30_t03600.jpg,val,teacher_model_pseudo_label,03600,0
9_30_10_30_t00000.jpg,train,teacher_model_pseudo_label,00000,0
9_30_10_30_t00010.jpg,train,teacher_model_pseudo_label,00010,0
9_30_10_30_t00020.jpg,train,teacher_model_pseudo_label,00020,0
9_30_10_30_t00030.jpg,train,teacher_model_pseudo_label,00030,0
9_30_10_30_t00040.jpg,val,teacher_model_pseudo_label,00040,0
9_30_10_30_t00050.jpg,train,teacher_model_pseudo_label,00050,0
9_30_10_30_t00060.jpg,train,teacher_model_pseudo_label,00060,0
9_30_10_30_t00070.jpg,train,teacher_model_pseudo_label,00070,0
9_30_10_30_t00080.jpg,train,teacher_model_pseudo_label,00080,0
9_30_10_30_t00090.jpg,val,teacher_model_pseudo_label,00090,0
9_30_10_30_t00100.jpg,train,teacher_model_pseudo_label,00100,0
9_30_10_30_t00110.jpg,train,teacher_model_pseudo_label,00110,0
9_30_10_30_t00120.jpg,train,teacher_model_pseudo_label,00120,0
9_30_10_30_t00130.jpg,train,teacher_model_pseudo_label,00130,0
9_30_10_30_t00140.jpg,val,teacher_model_pseudo_label,00140,0
9_30_10_30_t00150.jpg,train,teacher_model_pseudo_label,00150,0
9_30_10_30_t00160.jpg,train,teacher_model_pseudo_label,00160,0
9_30_10_30_t00170.jpg,train,teacher_model_pseudo_label,00170,0
9_30_10_30_t00180.jpg,train,teacher_model_pseudo_label,00180,0
9_30_10_30_t00190.jpg,val,teacher_model_pseudo_label,00190,0
9_30_10_30_t00200.jpg,train,teacher_model_pseudo_label,00200,0
9_30_10_30_t00210.jpg,train,teacher_model_pseudo_label,00210,0
9_30_10_30_t00220.jpg,train,teacher_model_pseudo_label,00220,0
9_30_10_30_t00230.jpg,train,teacher_model_pseudo_label,00230,0
9_30_10_30_t00240.jpg,val,teacher_model_pseudo_label,00240,0
9_30_10_30_t00250.jpg,train,teacher_model_pseudo_label,00250,0
9_30_10_30_t00260.jpg,train,teacher_model_pseudo_label,00260,0
9_30_10_30_t00270.jpg,train,teacher_model_pseudo_label,00270,0
9_30_10_30_t00280.jpg,train,teacher_model_pseudo_label,00280,0
9_30_10_30_t00290.jpg,val,teacher_model_pseudo_label,00290,0
9_30_10_30_t00300.jpg,train,teacher_model_pseudo_label,00300,0
9_30_10_30_t00310.jpg,train,teacher_model_pseudo_label,00310,0
9_30_10_30_t00320.jpg,train,teacher_model_pseudo_label,00320,0
9_30_10_30_t00330.jpg,train,teacher_model_pseudo_label,00330,0
9_30_10_30_t00340.jpg,val,teacher_model_pseudo_label,00340,0
9_30_10_30_t00350.jpg,train,teacher_model_pseudo_label,00350,0
9_30_10_30_t00360.jpg,train,teacher_model_pseudo_label,00360,0
9_30_10_30_t00370.jpg,train,teacher_model_pseudo_label,00370,0
9_30_10_30_t00380.jpg,train,teacher_model_pseudo_label,00380,0
9_30_10_30_t00390.jpg,val,teacher_model_pseudo_label,00390,0
9_30_10_30_t00400.jpg,train,teacher_model_pseudo_label,00400,0
9_30_10_30_t00410.jpg,train,teacher_model_pseudo_label,00410,0
9_30_10_30_t00420.jpg,train,teacher_model_pseudo_label,00420,0
9_30_10_30_t00430.jpg,train,teacher_model_pseudo_label,00430,0
9_30_10_30_t00440.jpg,val,teacher_model_pseudo_label,00440,0
9_30_10_30_t00450.jpg,train,teacher_model_pseudo_label,00450,0
9_30_10_30_t00460.jpg,train,teacher_model_pseudo_label,00460,0
9_30_10_30_t00470.jpg,train,teacher_model_pseudo_label,00470,0
9_30_10_30_t00480.jpg,train,teacher_model_pseudo_label,00480,0
9_30_10_30_t00490.jpg,val,teacher_model_pseudo_label,00490,0
9_30_10_30_t00500.jpg,train,teacher_model_pseudo_label,00500,0
9_30_10_30_t00510.jpg,train,teacher_model_pseudo_label,00510,0
9_30_10_30_t00520.jpg,train,teacher_model_pseudo_label,00520,0
9_30_10_30_t00530.jpg,train,teacher_model_pseudo_label,00530,0
9_30_10_30_t00540.jpg,val,teacher_model_pseudo_label,00540,0
9_30_10_30_t00550.jpg,train,teacher_model_pseudo_label,00550,0
9_30_10_30_t00560.jpg,train,teacher_model_pseudo_label,00560,0
9_30_10_30_t00570.jpg,train,teacher_model_pseudo_label,00570,0
9_30_10_30_t00580.jpg,train,teacher_model_pseudo_label,00580,0
9_30_10_30_t00590.jpg,val,teacher_model_pseudo_label,00590,0
9_30_10_30_t00600.jpg,train,teacher_model_pseudo_label,00600,0
9_30_10_30_t00610.jpg,train,teacher_model_pseudo_label,00610,0
9_30_10_30_t00620.jpg,train,teacher_model_pseudo_label,00620,0
9_30_10_30_t00630.jpg,train,teacher_model_pseudo_label,00630,0
9_30_10_30_t00640.jpg,val,teacher_model_pseudo_label,00640,0
9_30_10_30_t00650.jpg,train,teacher_model_pseudo_label,00650,0
9_30_10_30_t00660.jpg,train,teacher_model_pseudo_label,00660,0
9_30_10_30_t00670.jpg,train,teacher_model_pseudo_label,00670,0
9_30_10_30_t00680.jpg,train,teacher_model_pseudo_label,00680,0
9_30_10_30_t00690.jpg,val,teacher_model_pseudo_label,00690,0
9_30_10_30_t00700.jpg,train,teacher_model_pseudo_label,00700,0
9_30_10_30_t00710.jpg,train,teacher_model_pseudo_label,00710,0
9_30_10_30_t00720.jpg,train,teacher_model_pseudo_label,00720,0
9_30_10_30_t00730.jpg,train,teacher_model_pseudo_label,00730,0
9_30_10_30_t00740.jpg,val,teacher_model_pseudo_label,00740,0
9_30_10_30_t00750.jpg,train,teacher_model_pseudo_label,00750,0
9_30_10_30_t00760.jpg,train,teacher_model_pseudo_label,00760,0
9_30_10_30_t00770.jpg,train,teacher_model_pseudo_label,00770,0
9_30_10_30_t00780.jpg,train,teacher_model_pseudo_label,00780,0
9_30_10_30_t00790.jpg,val,teacher_model_pseudo_label,00790,1
9_30_10_30_t00800.jpg,train,teacher_model_pseudo_label,00800,0
9_30_10_30_t00810.jpg,train,teacher_model_pseudo_label,00810,0
9_30_10_30_t00820.jpg,train,teacher_model_pseudo_label,00820,0
9_30_10_30_t00830.jpg,train,teacher_model_pseudo_label,00830,1
9_30_10_30_t00840.jpg,val,teacher_model_pseudo_label,00840,0
9_30_10_30_t00850.jpg,train,teacher_model_pseudo_label,00850,0
9_30_10_30_t00860.jpg,train,teacher_model_pseudo_label,00860,0
9_30_10_30_t00870.jpg,train,teacher_model_pseudo_label,00870,0
9_30_10_30_t00880.jpg,train,teacher_model_pseudo_label,00880,0
9_30_10_30_t00890.jpg,val,teacher_model_pseudo_label,00890,0
9_30_10_30_t00900.jpg,train,teacher_model_pseudo_label,00900,0
9_30_10_30_t00910.jpg,train,teacher_model_pseudo_label,00910,0
9_30_10_30_t00920.jpg,train,teacher_model_pseudo_label,00920,0
9_30_10_30_t00930.jpg,train,teacher_model_pseudo_label,00930,1
9_30_10_30_t00940.jpg,val,teacher_model_pseudo_label,00940,0
9_30_10_30_t00950.jpg,train,teacher_model_pseudo_label,00950,0
9_30_10_30_t00960.jpg,train,teacher_model_pseudo_label,00960,0
9_30_10_30_t00970.jpg,train,teacher_model_pseudo_label,00970,0
9_30_10_30_t00980.jpg,train,teacher_model_pseudo_label,00980,0
9_30_10_30_t00990.jpg,val,teacher_model_pseudo_label,00990,0
9_30_10_30_t01000.jpg,train,teacher_model_pseudo_label,01000,0
9_30_10_30_t01010.jpg,train,teacher_model_pseudo_label,01010,0
9_30_10_30_t01020.jpg,train,teacher_model_pseudo_label,01020,0
9_30_10_30_t01030.jpg,train,teacher_model_pseudo_label,01030,0
9_30_10_30_t01040.jpg,val,teacher_model_pseudo_label,01040,0
9_30_10_30_t01050.jpg,train,teacher_model_pseudo_label,01050,0
9_30_10_30_t01060.jpg,train,teacher_model_pseudo_label,01060,0
9_30_10_30_t01070.jpg,train,teacher_model_pseudo_label,01070,0
9_30_10_30_t01080.jpg,train,teacher_model_pseudo_label,01080,0
9_30_10_30_t01090.jpg,val,teacher_model_pseudo_label,01090,0
9_30_10_30_t01100.jpg,train,teacher_model_pseudo_label,01100,0
9_30_10_30_t01110.jpg,train,teacher_model_pseudo_label,01110,0
9_30_10_30_t01120.jpg,train,teacher_model_pseudo_label,01120,0
9_30_10_30_t01130.jpg,train,teacher_model_pseudo_label,01130,0
9_30_10_30_t01140.jpg,val,teacher_model_pseudo_label,01140,0
9_30_10_30_t01150.jpg,train,teacher_model_pseudo_label,01150,0
9_30_10_30_t01160.jpg,train,teacher_model_pseudo_label,01160,0
9_30_10_30_t01170.jpg,train,teacher_model_pseudo_label,01170,0
9_30_10_30_t01180.jpg,train,teacher_model_pseudo_label,01180,0
9_30_10_30_t01190.jpg,val,teacher_model_pseudo_label,01190,0
9_30_10_30_t01200.jpg,train,teacher_model_pseudo_label,01200,0
9_30_10_30_t01210.jpg,train,teacher_model_pseudo_label,01210,0
9_30_10_30_t01220.jpg,train,teacher_model_pseudo_label,01220,0
9_30_10_30_t01230.jpg,train,teacher_model_pseudo_label,01230,0
9_30_10_30_t01240.jpg,val,teacher_model_pseudo_label,01240,0
9_30_10_30_t01250.jpg,train,teacher_model_pseudo_label,01250,0
9_30_10_30_t01260.jpg,train,teacher_model_pseudo_label,01260,0
9_30_10_30_t01270.jpg,train,teacher_model_pseudo_label,01270,0
9_30_10_30_t01280.jpg,train,teacher_model_pseudo_label,01280,0
9_30_10_30_t01290.jpg,val,teacher_model_pseudo_label,01290,0
9_30_10_30_t01300.jpg,train,teacher_model_pseudo_label,01300,0
9_30_10_30_t01310.jpg,train,teacher_model_pseudo_label,01310,0
9_30_10_30_t01320.jpg,train,teacher_model_pseudo_label,01320,0
9_30_10_30_t01330.jpg,train,teacher_model_pseudo_label,01330,0
9_30_10_30_t01340.jpg,val,teacher_model_pseudo_label,01340,0
9_30_10_30_t01350.jpg,train,teacher_model_pseudo_label,01350,0
9_30_10_30_t01360.jpg,train,teacher_model_pseudo_label,01360,0
9_30_10_30_t01370.jpg,train,teacher_model_pseudo_label,01370,0
9_30_10_30_t01380.jpg,train,teacher_model_pseudo_label,01380,0
9_30_10_30_t01390.jpg,val,teacher_model_pseudo_label,01390,0
9_30_10_30_t01400.jpg,train,teacher_model_pseudo_label,01400,0
9_30_10_30_t01410.jpg,train,teacher_model_pseudo_label,01410,0
9_30_10_30_t01420.jpg,train,teacher_model_pseudo_label,01420,0
9_30_10_30_t01430.jpg,train,teacher_model_pseudo_label,01430,0
9_30_10_30_t01440.jpg,val,teacher_model_pseudo_label,01440,0
9_30_10_30_t01450.jpg,train,teacher_model_pseudo_label,01450,0
9_30_10_30_t01460.jpg,train,teacher_model_pseudo_label,01460,0
9_30_10_30_t01470.jpg,train,teacher_model_pseudo_label,01470,0
9_30_10_30_t01480.jpg,train,teacher_model_pseudo_label,01480,0
9_30_10_30_t01490.jpg,val,teacher_model_pseudo_label,01490,0
9_30_10_30_t01500.jpg,train,teacher_model_pseudo_label,01500,0
9_30_10_30_t01510.jpg,train,teacher_model_pseudo_label,01510,0
9_30_10_30_t01520.jpg,train,teacher_model_pseudo_label,01520,0
9_30_10_30_t01530.jpg,train,teacher_model_pseudo_label,01530,0
9_30_10_30_t01540.jpg,val,teacher_model_pseudo_label,01540,0
9_30_10_30_t01550.jpg,train,teacher_model_pseudo_label,01550,0
9_30_10_30_t01560.jpg,train,teacher_model_pseudo_label,01560,0
9_30_10_30_t01570.jpg,train,teacher_model_pseudo_label,01570,0
9_30_10_30_t01580.jpg,train,teacher_model_pseudo_label,01580,0
9_30_10_30_t01590.jpg,val,teacher_model_pseudo_label,01590,0
9_30_10_30_t01600.jpg,train,teacher_model_pseudo_label,01600,0
9_30_10_30_t01610.jpg,train,teacher_model_pseudo_label,01610,0
9_30_10_30_t01620.jpg,train,teacher_model_pseudo_label,01620,0
9_30_10_30_t01630.jpg,train,teacher_model_pseudo_label,01630,0
9_30_10_30_t01640.jpg,val,teacher_model_pseudo_label,01640,0
9_30_10_30_t01650.jpg,train,teacher_model_pseudo_label,01650,0
9_30_10_30_t01660.jpg,train,teacher_model_pseudo_label,01660,0
9_30_10_30_t01670.jpg,train,teacher_model_pseudo_label,01670,0
9_30_10_30_t01680.jpg,train,teacher_model_pseudo_label,01680,0
9_30_10_30_t01690.jpg,val,teacher_model_pseudo_label,01690,0
9_30_10_30_t01700.jpg,train,teacher_model_pseudo_label,01700,0
9_30_10_30_t01710.jpg,train,teacher_model_pseudo_label,01710,0
9_30_10_30_t01720.jpg,train,teacher_model_pseudo_label,01720,0
9_30_10_30_t01730.jpg,train,teacher_model_pseudo_label,01730,0
9_30_10_30_t01740.jpg,val,teacher_model_pseudo_label,01740,0
9_30_10_30_t01750.jpg,train,teacher_model_pseudo_label,01750,0
9_30_10_30_t01760.jpg,train,teacher_model_pseudo_label,01760,0
9_30_10_30_t01770.jpg,train,teacher_model_pseudo_label,01770,0
9_30_10_30_t01780.jpg,train,teacher_model_pseudo_label,01780,0
9_30_10_30_t01790.jpg,val,teacher_model_pseudo_label,01790,0
9_30_10_30_t01800.jpg,train,teacher_model_pseudo_label,01800,0
9_30_10_30_t01810.jpg,train,teacher_model_pseudo_label,01810,0
9_30_10_30_t01820.jpg,train,teacher_model_pseudo_label,01820,2
9_30_10_30_t01830.jpg,train,teacher_model_pseudo_label,01830,0
9_30_10_30_t01840.jpg,val,teacher_model_pseudo_label,01840,0
9_30_10_30_t01850.jpg,train,teacher_model_pseudo_label,01850,0
9_30_10_30_t01860.jpg,train,teacher_model_pseudo_label,01860,0
9_30_10_30_t01870.jpg,train,teacher_model_pseudo_label,01870,0
9_30_10_30_t01880.jpg,train,teacher_model_pseudo_label,01880,0
9_30_10_30_t01890.jpg,val,teacher_model_pseudo_label,01890,0
9_30_10_30_t01900.jpg,train,teacher_model_pseudo_label,01900,0
9_30_10_30_t01910.jpg,train,teacher_model_pseudo_label,01910,0
9_30_10_30_t01920.jpg,train,teacher_model_pseudo_label,01920,1
9_30_10_30_t01930.jpg,train,teacher_model_pseudo_label,01930,0
9_30_10_30_t01940.jpg,val,teacher_model_pseudo_label,01940,0
9_30_10_30_t01950.jpg,train,teacher_model_pseudo_label,01950,0
9_30_10_30_t01960.jpg,train,teacher_model_pseudo_label,01960,0
9_30_10_30_t01970.jpg,train,teacher_model_pseudo_label,01970,0
9_30_10_30_t01980.jpg,train,teacher_model_pseudo_label,01980,0
9_30_10_30_t01990.jpg,val,teacher_model_pseudo_label,01990,0
9_30_10_30_t02000.jpg,train,teacher_model_pseudo_label,02000,0
9_30_10_30_t02010.jpg,train,teacher_model_pseudo_label,02010,0
9_30_10_30_t02020.jpg,train,teacher_model_pseudo_label,02020,0
9_30_10_30_t02030.jpg,train,teacher_model_pseudo_label,02030,0
9_30_10_30_t02040.jpg,val,teacher_model_pseudo_label,02040,0
9_30_10_30_t02050.jpg,train,teacher_model_pseudo_label,02050,0
9_30_10_30_t02060.jpg,train,teacher_model_pseudo_label,02060,0
9_30_10_30_t02070.jpg,train,teacher_model_pseudo_label,02070,0
9_30_10_30_t02080.jpg,train,teacher_model_pseudo_label,02080,0
9_30_10_30_t02090.jpg,val,teacher_model_pseudo_label,02090,0
9_30_10_30_t02100.jpg,train,teacher_model_pseudo_label,02100,0
9_30_10_30_t02110.jpg,train,teacher_model_pseudo_label,02110,0
9_30_10_30_t02120.jpg,train,teacher_model_pseudo_label,02120,1
9_30_10_30_t02130.jpg,train,teacher_model_pseudo_label,02130,0
9_30_10_30_t02140.jpg,val,teacher_model_pseudo_label,02140,0
9_30_10_30_t02150.jpg,train,teacher_model_pseudo_label,02150,0
9_30_10_30_t02160.jpg,train,teacher_model_pseudo_label,02160,0
9_30_10_30_t02170.jpg,train,teacher_model_pseudo_label,02170,0
9_30_10_30_t02180.jpg,train,teacher_model_pseudo_label,02180,0
9_30_10_30_t02190.jpg,val,teacher_model_pseudo_label,02190,1
9_30_10_30_t02200.jpg,train,teacher_model_pseudo_label,02200,0
9_30_10_30_t02210.jpg,train,teacher_model_pseudo_label,02210,0
9_30_10_30_t02220.jpg,train,teacher_model_pseudo_label,02220,0
9_30_10_30_t02230.jpg,train,teacher_model_pseudo_label,02230,0
9_30_10_30_t02240.jpg,val,teacher_model_pseudo_label,02240,0
9_30_10_30_t02250.jpg,train,teacher_model_pseudo_label,02250,0
9_30_10_30_t02260.jpg,train,teacher_model_pseudo_label,02260,0
9_30_10_30_t02270.jpg,train,teacher_model_pseudo_label,02270,0
9_30_10_30_t02280.jpg,train,teacher_model_pseudo_label,02280,0
9_30_10_30_t02290.jpg,val,teacher_model_pseudo_label,02290,1
9_30_10_30_t02300.jpg,train,teacher_model_pseudo_label,02300,0
9_30_10_30_t02310.jpg,train,teacher_model_pseudo_label,02310,0
9_30_10_30_t02320.jpg,train,teacher_model_pseudo_label,02320,0
9_30_10_30_t02330.jpg,train,teacher_model_pseudo_label,02330,0
9_30_10_30_t02340.jpg,val,teacher_model_pseudo_label,02340,0
9_30_10_30_t02350.jpg,train,teacher_model_pseudo_label,02350,3
9_30_10_30_t02360.jpg,train,teacher_model_pseudo_label,02360,0
9_30_10_30_t02370.jpg,train,teacher_model_pseudo_label,02370,0
9_30_10_30_t02380.jpg,train,teacher_model_pseudo_label,02380,0
9_30_10_30_t02390.jpg,val,teacher_model_pseudo_label,02390,0
9_30_10_30_t02400.jpg,train,teacher_model_pseudo_label,02400,0
9_30_10_30_t02410.jpg,train,teacher_model_pseudo_label,02410,0
9_30_10_30_t02420.jpg,train,teacher_model_pseudo_label,02420,1
9_30_10_30_t02430.jpg,train,teacher_model_pseudo_label,02430,1
9_30_10_30_t02440.jpg,val,teacher_model_pseudo_label,02440,0
9_30_10_30_t02450.jpg,train,teacher_model_pseudo_label,02450,1
9_30_10_30_t02460.jpg,train,teacher_model_pseudo_label,02460,2
9_30_10_30_t02470.jpg,train,teacher_model_pseudo_label,02470,1
9_30_10_30_t02480.jpg,train,teacher_model_pseudo_label,02480,1
9_30_10_30_t02490.jpg,val,teacher_model_pseudo_label,02490,1
9_30_10_30_t02500.jpg,train,teacher_model_pseudo_label,02500,0
9_30_10_30_t02510.jpg,train,teacher_model_pseudo_label,02510,0
9_30_10_30_t02520.jpg,train,teacher_model_pseudo_label,02520,0
9_30_10_30_t02530.jpg,train,teacher_model_pseudo_label,02530,0
9_30_10_30_t02540.jpg,val,teacher_model_pseudo_label,02540,1
9_30_10_30_t02550.jpg,train,teacher_model_pseudo_label,02550,0
9_30_10_30_t02560.jpg,train,teacher_model_pseudo_label,02560,0
9_30_10_30_t02570.jpg,train,teacher_model_pseudo_label,02570,0
9_30_10_30_t02580.jpg,train,teacher_model_pseudo_label,02580,0
9_30_10_30_t02590.jpg,val,teacher_model_pseudo_label,02590,0
9_30_10_30_t02600.jpg,train,teacher_model_pseudo_label,02600,0
9_30_10_30_t02610.jpg,train,teacher_model_pseudo_label,02610,0
9_30_10_30_t02620.jpg,train,teacher_model_pseudo_label,02620,0
9_30_10_30_t02630.jpg,train,teacher_model_pseudo_label,02630,0
9_30_10_30_t02640.jpg,val,teacher_model_pseudo_label,02640,0
9_30_10_30_t02650.jpg,train,teacher_model_pseudo_label,02650,0
9_30_10_30_t02660.jpg,train,teacher_model_pseudo_label,02660,0
9_30_10_30_t02670.jpg,train,teacher_model_pseudo_label,02670,0
9_30_10_30_t02680.jpg,train,teacher_model_pseudo_label,02680,0
9_30_10_30_t02690.jpg,val,teacher_model_pseudo_label,02690,0
9_30_10_30_t02700.jpg,train,teacher_model_pseudo_label,02700,0
9_30_10_30_t02710.jpg,train,teacher_model_pseudo_label,02710,0
9_30_10_30_t02720.jpg,train,teacher_model_pseudo_label,02720,0
9_30_10_30_t02730.jpg,train,teacher_model_pseudo_label,02730,0
9_30_10_30_t02740.jpg,val,teacher_model_pseudo_label,02740,0
9_30_10_30_t02750.jpg,train,teacher_model_pseudo_label,02750,0
9_30_10_30_t02760.jpg,train,teacher_model_pseudo_label,02760,0
9_30_10_30_t02770.jpg,train,teacher_model_pseudo_label,02770,0
9_30_10_30_t02780.jpg,train,teacher_model_pseudo_label,02780,0
9_30_10_30_t02790.jpg,val,teacher_model_pseudo_label,02790,0
9_30_10_30_t02800.jpg,train,teacher_model_pseudo_label,02800,0
9_30_10_30_t02810.jpg,train,teacher_model_pseudo_label,02810,0
9_30_10_30_t02820.jpg,train,teacher_model_pseudo_label,02820,0
9_30_10_30_t02830.jpg,train,teacher_model_pseudo_label,02830,0
9_30_10_30_t02840.jpg,val,teacher_model_pseudo_label,02840,0
9_30_10_30_t02850.jpg,train,teacher_model_pseudo_label,02850,0
9_30_10_30_t02860.jpg,train,teacher_model_pseudo_label,02860,1
9_30_10_30_t02870.jpg,train,teacher_model_pseudo_label,02870,0
9_30_10_30_t02880.jpg,train,teacher_model_pseudo_label,02880,0
9_30_10_30_t02890.jpg,val,teacher_model_pseudo_label,02890,0
9_30_10_30_t02900.jpg,train,teacher_model_pseudo_label,02900,2
9_30_10_30_t02910.jpg,train,teacher_model_pseudo_label,02910,0
9_30_10_30_t02920.jpg,train,teacher_model_pseudo_label,02920,3
9_30_10_30_t02930.jpg,train,teacher_model_pseudo_label,02930,1
9_30_10_30_t02940.jpg,val,teacher_model_pseudo_label,02940,0
9_30_10_30_t02950.jpg,train,teacher_model_pseudo_label,02950,0
9_30_10_30_t02960.jpg,train,teacher_model_pseudo_label,02960,0
9_30_10_30_t02970.jpg,train,teacher_model_pseudo_label,02970,0
9_30_10_30_t02980.jpg,train,teacher_model_pseudo_label,02980,0
9_30_10_30_t02990.jpg,val,teacher_model_pseudo_label,02990,0
9_30_10_30_t03000.jpg,train,teacher_model_pseudo_label,03000,0
9_30_10_30_t03010.jpg,train,teacher_model_pseudo_label,03010,0
9_30_10_30_t03020.jpg,train,teacher_model_pseudo_label,03020,0
9_30_10_30_t03030.jpg,train,teacher_model_pseudo_label,03030,0
9_30_10_30_t03040.jpg,val,teacher_model_pseudo_label,03040,0
9_30_10_30_t03050.jpg,train,teacher_model_pseudo_label,03050,0
9_30_10_30_t03060.jpg,train,teacher_model_pseudo_label,03060,0
9_30_10_30_t03070.jpg,train,teacher_model_pseudo_label,03070,0
9_30_10_30_t03080.jpg,train,teacher_model_pseudo_label,03080,0
9_30_10_30_t03090.jpg,val,teacher_model_pseudo_label,03090,0
9_30_10_30_t03100.jpg,train,teacher_model_pseudo_label,03100,0
9_30_10_30_t03110.jpg,train,teacher_model_pseudo_label,03110,0
9_30_10_30_t03120.jpg,train,teacher_model_pseudo_label,03120,0
9_30_10_30_t03130.jpg,train,teacher_model_pseudo_label,03130,0
9_30_10_30_t03140.jpg,val,teacher_model_pseudo_label,03140,0
9_30_10_30_t03150.jpg,train,teacher_model_pseudo_label,03150,0
9_30_10_30_t03160.jpg,train,teacher_model_pseudo_label,03160,0
9_30_10_30_t03170.jpg,train,teacher_model_pseudo_label,03170,0
9_30_10_30_t03180.jpg,train,teacher_model_pseudo_label,03180,0
9_30_10_30_t03190.jpg,val,teacher_model_pseudo_label,03190,0
9_30_10_30_t03200.jpg,train,teacher_model_pseudo_label,03200,0
9_30_10_30_t03210.jpg,train,teacher_model_pseudo_label,03210,0
9_30_10_30_t03220.jpg,train,teacher_model_pseudo_label,03220,0
9_30_10_30_t03230.jpg,train,teacher_model_pseudo_label,03230,0
9_30_10_30_t03240.jpg,val,teacher_model_pseudo_label,03240,0
9_30_10_30_t03250.jpg,train,teacher_model_pseudo_label,03250,0
9_30_10_30_t03260.jpg,train,teacher_model_pseudo_label,03260,0
9_30_10_30_t03270.jpg,train,teacher_model_pseudo_label,03270,0
9_30_10_30_t03280.jpg,train,teacher_model_pseudo_label,03280,0
9_30_10_30_t03290.jpg,val,teacher_model_pseudo_label,03290,0
9_30_10_30_t03300.jpg,train,teacher_model_pseudo_label,03300,0
9_30_10_30_t03310.jpg,train,teacher_model_pseudo_label,03310,0
9_30_10_30_t03320.jpg,train,teacher_model_pseudo_label,03320,0
9_30_10_30_t03330.jpg,train,teacher_model_pseudo_label,03330,0
9_30_10_30_t03340.jpg,val,teacher_model_pseudo_label,03340,0
9_30_10_30_t03350.jpg,train,teacher_model_pseudo_label,03350,0
9_30_10_30_t03360.jpg,train,teacher_model_pseudo_label,03360,0
9_30_10_30_t03370.jpg,train,teacher_model_pseudo_label,03370,0
9_30_10_30_t03380.jpg,train,teacher_model_pseudo_label,03380,3
9_30_10_30_t03390.jpg,val,teacher_model_pseudo_label,03390,0
9_30_10_30_t03400.jpg,train,teacher_model_pseudo_label,03400,1
9_30_10_30_t03410.jpg,train,teacher_model_pseudo_label,03410,0
9_30_10_30_t03420.jpg,train,teacher_model_pseudo_label,03420,0
9_30_10_30_t03430.jpg,train,teacher_model_pseudo_label,03430,0
9_30_10_30_t03440.jpg,val,teacher_model_pseudo_label,03440,1
9_30_10_30_t03450.jpg,train,teacher_model_pseudo_label,03450,1
9_30_10_30_t03460.jpg,train,teacher_model_pseudo_label,03460,1
9_30_10_30_t03470.jpg,train,teacher_model_pseudo_label,03470,1
9_30_10_30_t03480.jpg,train,teacher_model_pseudo_label,03480,1
9_30_10_30_t03490.jpg,val,teacher_model_pseudo_label,03490,1
9_30_10_30_t03500.jpg,train,teacher_model_pseudo_label,03500,0
9_30_10_30_t03510.jpg,train,teacher_model_pseudo_label,03510,0
9_30_10_30_t03520.jpg,train,teacher_model_pseudo_label,03520,0
9_30_10_30_t03530.jpg,train,teacher_model_pseudo_label,03530,0
9_30_10_30_t03540.jpg,val,teacher_model_pseudo_label,03540,0
9_30_10_30_t03550.jpg,train,teacher_model_pseudo_label,03550,0
9_30_10_30_t03560.jpg,train,teacher_model_pseudo_label,03560,0
9_30_10_30_t03570.jpg,train,teacher_model_pseudo_label,03570,0
9_30_10_30_t03580.jpg,train,teacher_model_pseudo_label,03580,0
9_30_10_30_t03590.jpg,val,teacher_model_pseudo_label,03590,0
