image,time_sec,class_id,class_name,x1,y1,x2,y2,split,source
IMG1561_t526.jpg,526,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t526.jpg,526,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t526.jpg,526,0,meerkat,924,340,963,389,train,motion_plus_anchor_pseudo
IMG1561_t527.jpg,527,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t527.jpg,527,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t528.jpg,528,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t528.jpg,528,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t529.jpg,529,0,meerkat,865,310,935,470,train,motion_plus_anchor_pseudo
IMG1561_t529.jpg,529,0,meerkat,600,105,660,235,train,motion_plus_anchor_pseudo
IMG1561_t530.jpg,530,0,meerkat,865,310,935,470,val,motion_plus_anchor_pseudo
IMG1561_t530.jpg,530,0,meerkat,600,105,660,235,val,motion_plus_anchor_pseudo
